InstrumentID,Ticker,Direction,Invested,NetProfit,Value,Username
4244,ASML,Buy,1.158809,12.05,0.917225,OneChartist
6961,ITA,Buy,0.579404,0.0,0.409293,OneChartist
5957,SAM,Buy,1.564392,-12.111111,0.971251,OneChartist
1661,BLK,Buy,1.738213,37.766667,1.691606,OneChartist
6434,GOOGL,Buy,2.317618,79.925,2.945679,OneChartist
8882,MEDP,Buy,1.738213,6.9,1.312601,OneChartist
5652,POOL,Buy,0.579404,2.6,0.419934,OneChartist
3248,VBK,Buy,0.579404,12.8,0.461682,OneChartist
1832,AMD,Buy,0.579404,38.7,0.567689,OneChartist
4463,SOXX,Buy,0.579404,4.8,0.428939,OneChartist
3004,XLF,Buy,0.869107,54.933333,0.951196,OneChartist
3192,IHI,Buy,1.448511,11.76,1.143563,OneChartist
1953,TROW,Buy,1.738213,-4.466667,1.173033,OneChartist
1839,CRM,Buy,1.564392,75.592593,1.940456,OneChartist
4346,FTNT,Buy,1.158809,84.4,1.509471,OneChartist
4111,MNST,Buy,0.579404,2.0,0.417478,OneChartist
1474,LOW,Buy,0.579404,28.8,0.527169,OneChartist
4124,PANW,Buy,0.579404,47.2,0.602479,OneChartist
1025,MCD,Buy,3.916989,8.87875,3.515464,TonyMusante
1001,AAPL,Buy,4.453323,11.72021,4.101126,TonyMusante
1128,MSI,Buy,4.896237,3.012,4.157549,TonyMusante
1136,LMT,Buy,3.916989,13.57125,3.666975,TonyMusante
1024,KO,Buy,3.427366,18.434286,3.345993,TonyMusante
1534,GD,Buy,3.471432,26.03103,3.606395,TonyMusante
1753,DGX,Buy,3.803054,12.882211,3.538711,TonyMusante
1121,RL,Buy,2.937742,99.231667,4.824576,TonyMusante
1129,WDC,Buy,3.427366,40.397143,3.966485,TonyMusante
1005,AMZN,Buy,3.916989,58.36875,5.113391,TonyMusante
1137,NVDA,Buy,7.344355,-0.519333,6.022537,TonyMusante
1554,FLR.US,Buy,5.620733,9.265922,5.062497,TonyMusante
1004,MSFT,Buy,4.274806,39.067439,4.900372,TonyMusante
1045,TM,Buy,3.628013,5.997463,3.169943,TonyMusante
4481,TSM,Buy,2.937742,148.003333,6.005626,TonyMusante
1917,RACE,Buy,4.896237,0.734,4.065609,TonyMusante
1545,NOC,Buy,4.259726,7.577011,3.777359,TonyMusante
1492,UNP,Buy,3.876791,-8.578032,2.921528,TonyMusante
1135,ORCL,Buy,3.427366,90.521429,5.382591,TonyMusante
1111,TSLA,Buy,4.902846,5.234933,4.253,TonyMusante
1003,META,Buy,3.916989,28.545,4.150445,TonyMusante
1504,CAH,Buy,3.427366,44.494286,4.082237,TonyMusante
1454,BIIB,Buy,4.896237,-22.327,3.134871,TonyMusante
1161,RYAAY,Buy,4.406613,-11.326667,3.220958,TonyMusante
1119,WU,Buy,31.641846,-16.60116,25.331865,AtlasCapital
1238,BNP.PA,Buy,8.81613,-12.181709,7.432045,AtlasCapital
1454,BIIB,Buy,7.48176,-4.654255,6.84779,AtlasCapital
2043,IMB.L,Buy,16.962983,50.915625,24.574334,AtlasCapital
4070,HLF,Buy,9.165851,-51.137147,4.299292,AtlasCapital
9907,EGBN,Buy,25.858548,26.67711,31.444712,AtlasCapital
1001,AAPL,Buy,3.198738,251.87977,8.429848,WeiHong95
1002,GOOG,Buy,8.46886,122.718824,14.126306,WeiHong95
1005,AMZN,Buy,5.479851,71.021818,7.018866,WeiHong95
1046,V,Buy,4.724329,70.894405,6.046648,WeiHong95
1111,TSLA,Buy,2.989009,212.313333,6.991406,WeiHong95
1126,ADBE,Buy,3.487178,12.06,2.926654,WeiHong95
2316,2318.HK,Buy,11.132267,-32.645079,5.615645,WeiHong95
2402,9988.HK,Buy,16.847352,-58.914325,5.184045,WeiHong95
2339,0700.HK,Buy,5.978019,-14.488333,3.828506,WeiHong95
4346,FTNT,Buy,2.490841,65.296,3.083579,WeiHong95
7991,PLTR,Buy,2.490841,604.66,13.145357,WeiHong95
3020,TLT,Buy,3.985346,-12.7325,2.604745,WeiHong95
2379,01177.HK,Buy,5.978019,-53.92,2.063082,WeiHong95
4251,ISRG,Buy,1.494505,169.52,3.01672,WeiHong95
1003,META,Buy,1.330145,564.285714,6.084141,denmark442
1004,MSFT,Buy,2.992452,10.308333,2.272903,denmark442
1042,NKE,Buy,2.992452,1.566667,2.092781,denmark442
1155,BABA,Buy,18.931994,12.44616,14.658395,denmark442
1183,LYFT,Buy,2.506428,-15.988459,1.449905,denmark442
1378,JD.US,Buy,4.987419,35.53,4.654325,denmark442
2260,NOVO-B.CO,Buy,3.740564,9.486667,2.819966,denmark442
2345,1628.HK,Buy,2.244339,-83.6,0.253441,denmark442
4070,HLF,Buy,1.745597,-8.757143,1.096701,denmark442
4336,TEVA,Buy,15.461,79.046774,19.061168,denmark442
4429,INDA,Buy,3.416382,30.927007,3.079932,denmark442
4481,TSM,Buy,12.493485,60.598802,13.815651,denmark442
4483,PDD,Buy,2.992452,-9.841667,1.857712,denmark442
5727,GN.CO,Buy,2.457052,-38.952603,1.032825,denmark442
6153,TMV.DE,Buy,3.740315,-15.687713,2.171423,denmark442
6205,CLSK,Buy,2.991454,-9.361454,1.866984,denmark442
6324,CRSP,Buy,5.735532,-19.16087,3.192573,denmark442
7991,PLTR,Buy,7.481129,226.35,16.811102,denmark442
8748,URA,Buy,1.745597,42.957143,1.718285,denmark442
1002,GOOG,Buy,1.587768,42.41875,1.804404,jurajgazo
1003,META,Buy,1.290061,170.961538,2.789315,jurajgazo
1004,MSFT,Buy,1.389198,26.47332,1.401982,jurajgazo
1005,AMZN,Buy,1.389297,45.964286,1.618159,jurajgazo
1011,BAC,Buy,0.297706,66.566667,0.395691,jurajgazo
1014,CVX,Buy,0.496177,-4.38,0.378587,jurajgazo
1016,DIS,Buy,1.190826,20.933333,1.149142,jurajgazo
1027,MRK,Buy,0.297706,-5.566667,0.224333,jurajgazo
1028,PFE,Buy,1.041973,-16.87619,0.691132,jurajgazo
1030,T,Buy,5.954129,12.773333,5.358018,jurajgazo
1036,XOM,Buy,0.496177,-1.18,0.391256,jurajgazo
1037,C,Buy,0.297706,74.4,0.414299,jurajgazo
1045,TM,Buy,0.793884,-6.275,0.593734,jurajgazo
1103,VALE,Buy,0.694648,-15.757143,0.466958,jurajgazo
1111,TSLA,Buy,0.595413,155.583333,1.214312,jurajgazo
1112,F,Buy,0.496177,-8.12,0.363779,jurajgazo
1127,NFLX,Buy,0.793884,245.825,2.19075,jurajgazo
1130,MU,Buy,0.297706,11.266667,0.264322,jurajgazo
2171,SHEL.L,Buy,0.595413,1.366667,0.481607,jurajgazo
1706,AMAT,Buy,0.297706,26.166667,0.299718,jurajgazo
4532,PNL.NV,Buy,1.986298,-40.647482,0.940726,jurajgazo
4210,OUT,Buy,0.396942,58.55,0.502195,jurajgazo
4481,TSM,Buy,0.793884,46.875,0.930431,jurajgazo
4160,SWKS,Buy,0.297706,-8.166667,0.218156,jurajgazo
1494,WBA,Buy,0.793884,-13.975,0.544956,jurajgazo
5973,MPW,Buy,1.339679,-41.266667,0.627863,jurajgazo
2110,BA.L,Buy,0.694648,-0.285714,0.552716,jurajgazo
1285,STLAM.MI,Buy,0.793884,-4.5125,0.604899,jurajgazo
2865,UDVD.L,Buy,1.09159,8.909091,0.948644,jurajgazo
1567,LLY,Buy,0.396942,1.025,0.319989,jurajgazo
1452,ABBV,Buy,1.98471,114.455,3.396352,jurajgazo
4304,VTR,Buy,0.297706,40.066667,0.332738,jurajgazo
1155,BABA,Buy,1.09159,-2.236364,0.851563,jurajgazo
4489,NIO,Buy,1.190826,-37.541667,0.593496,jurajgazo
3018,UNG,Buy,0.893119,-36.366667,0.453496,jurajgazo
1969,SEDG,Buy,0.793884,-41.6,0.369955,jurajgazo
4459,SQQQ,Buy,0.892921,-40.28673,0.425465,jurajgazo
6052,GGB,Buy,2.381652,-19.983333,1.520681,jurajgazo
1638,OKE,Buy,0.297706,56.633333,0.372093,jurajgazo
3166,ARKK,Buy,0.496177,32.36,0.524051,jurajgazo
3233,SPYD,Buy,1.385129,11.728041,1.2349,jurajgazo
3075,IUSA.L,Buy,0.496177,10.44,0.437263,jurajgazo
1137,NVDA,Buy,0.496177,9.58,0.433858,jurajgazo
2102,III,Buy,0.297706,82.166667,0.43275,jurajgazo
4001,GOLD.BARRICK,Buy,0.297706,16.766667,0.277387,jurajgazo
1730,BWA,Buy,0.595413,-9.55,0.429741,jurajgazo
1531,HAL,Buy,0.793884,87.1625,1.185647,jurajgazo
5626,CSIQ,Buy,0.694648,-32.128571,0.376211,jurajgazo
2481,CIFR,Buy,0.793884,128.3875,1.446801,jurajgazo
1136,LMT,Buy,0.396942,-1.35,0.312467,jurajgazo
5992,IRM,Buy,0.297706,75.2,0.4162,jurajgazo
1210,VOW3.DE,Buy,1.09159,-12.890909,0.758757,jurajgazo
5605,AMBA,Buy,0.595413,41.1,0.670386,jurajgazo
1685,ALLY,Buy,0.297706,11.566667,0.265034,jurajgazo
2019,BP.L,Buy,1.09159,-16.4,0.728191,jurajgazo
3146,HDV,Buy,0.595413,9.016667,0.517953,jurajgazo
5506,CRWD,Buy,0.595413,46.816667,0.697546,jurajgazo
1832,AMD,Buy,0.496177,-4.22,0.37922,jurajgazo
2694,FXPO.L,Buy,0.692564,109.012753,1.155081,jurajgazo
2286,TYRES.HE,Buy,0.396743,-5.852926,0.298055,jurajgazo
1300,STMMI.MI,Buy,0.297706,3.333333,0.245476,jurajgazo
4307,O,Buy,0.297706,-2.0,0.232806,jurajgazo
1661,BLK,Buy,0.595413,56.383333,0.742999,jurajgazo
2587,RHM.DE,Buy,0.496177,17.74,0.466166,jurajgazo
1485,QCOM,Buy,0.297706,40.166667,0.332976,jurajgazo
8604,KD,Buy,1.290061,153.8,2.612651,jurajgazo
6244,MARA,Buy,0.793884,37.8125,0.873022,jurajgazo
6678,ZIM,Buy,4.862241,1.938894,3.955086,jurajgazo
8886,MP,Buy,1.09159,-0.227273,0.869063,jurajgazo
100096,JASMY,Buy,0.594718,42.633072,0.676879,jurajgazo
6706,FSK,Buy,1.389297,0.521429,1.11438,jurajgazo
6168,COIN,Buy,1.290061,90.953846,1.965705,jurajgazo
8595,DJT,Buy,0.297706,12.8,0.267964,jurajgazo
100030,BNB,Buy,0.495979,5.462185,0.417388,jurajgazo
100056,POL,Buy,0.396843,-22.930733,0.24405,jurajgazo
100000,BTC,Buy,1.98332,66.166316,2.629756,jurajgazo
100063,SOL,Buy,2.099128,53.273767,2.567357,jurajgazo
6434,GOOGL,Buy,0.793884,31.2,0.831133,jurajgazo
100333,ARB,Buy,0.595214,-7.969323,0.437105,jurajgazo
100340,SUI,Buy,0.992355,130.11,1.822141,jurajgazo
8611,WBD,Buy,1.924871,-15.404444,1.299357,jurajgazo
6486,NYMT,Buy,0.595115,1.03385,0.479786,jurajgazo
9593,BITF,Buy,0.793884,-5.5125,0.598564,jurajgazo
6768,VTLE,Buy,0.495384,10.356571,0.436234,jurajgazo
6705,FRO,Buy,0.396942,-25.675,0.235419,jurajgazo
100077,QNT,Buy,0.396743,-24.587294,0.238745,jurajgazo
6792,NBR,Buy,1.09159,-18.636364,0.708712,jurajgazo
100323,ONDO,Buy,0.297706,14.633333,0.272319,jurajgazo
7996,U,Buy,0.297706,23.2,0.29267,jurajgazo
8000,SAOC,Buy,0.694549,-4.614945,0.528643,jurajgazo
100082,AXS,Buy,0.396843,-15.228807,0.268439,jurajgazo
9077,FICO,Buy,0.297706,6.633333,0.253315,jurajgazo
6473,MSTR,Buy,1.786239,219.344444,4.55175,jurajgazo
6270,RIOT,Buy,1.09159,70.745455,1.487265,jurajgazo
9142,SBLK,Buy,0.694648,-27.614286,0.401234,jurajgazo
8583,ARRY,Buy,0.496177,-18.04,0.324503,jurajgazo
100061,HBAR,Buy,0.297508,-18.212141,0.194163,jurajgazo
100084,SAND,Buy,0.396843,-29.582396,0.222987,jurajgazo
100049,APE,Buy,0.297607,38.779593,0.329571,jurajgazo
6317,CAN,Buy,0.793884,121.675,1.404278,jurajgazo
100001,ETH,Buy,0.99166,24.016812,0.981348,jurajgazo
100017,ADA,Buy,0.297607,-19.673224,0.190758,jurajgazo
100330,INJ,Buy,0.297607,-23.974658,0.180543,jurajgazo
6643,CIM,Buy,0.496078,-4.30086,0.378824,jurajgazo
100041,UNI,Buy,0.297607,26.442147,0.300272,jurajgazo
8671,HUT,Buy,0.793884,169.575,1.707718,jurajgazo
100081,AMP,Buy,0.595314,-12.068678,0.417704,jurajgazo
100335,OP,Buy,0.496177,-1.36,0.390544,jurajgazo
100085,AVAX,Buy,0.297607,-13.837946,0.204616,jurajgazo
100300,TON,Buy,0.297607,-10.27009,0.213089,jurajgazo
1001,AAPL,Buy,3.517942,203.657143,6.276881,xXTOTOXx
1002,GOOG,Buy,4.196402,152.266467,6.220258,xXTOTOXx
1003,META,Buy,4.824605,179.190104,7.914685,xXTOTOXx
1004,MSFT,Buy,2.764097,100.586364,3.257815,xXTOTOXx
1005,AMZN,Buy,5.452809,78.198157,5.709464,xXTOTOXx
1010,BA,Buy,1.733843,-7.333333,0.944072,xXTOTOXx
1012,CAT,Buy,1.256408,238.85,2.501554,xXTOTOXx
1014,CVX,Buy,1.256408,64.82,1.216781,xXTOTOXx
1022,JNJ,Buy,1.884612,-1.38,1.092091,xXTOTOXx
1023,JPM,Buy,3.168032,102.546104,3.770381,xXTOTOXx
1024,KO,Buy,2.366318,19.475417,1.661206,xXTOTOXx
1029,PG,Buy,1.256408,40.18,1.034876,xXTOTOXx
1030,T,Buy,4.555357,-9.438177,2.424038,xXTOTOXx
8611,WBD,Buy,2.264172,-22.629155,1.029339,xXTOTOXx
1835,WYNN,Buy,4.018871,6.758996,2.521044,xXTOTOXx
1111,TSLA,Buy,12.363554,154.380919,18.479903,xXTOTOXx
1484,PYPL,Buy,3.387778,25.489542,2.49801,xXTOTOXx
4235,BHP,Buy,2.512815,-3.23,1.428806,xXTOTOXx
1032,UNH,Buy,1.256408,55.09,1.144949,xXTOTOXx
6168,COIN,Buy,1.633204,26.102008,1.210136,xXTOTOXx
1118,BRK.B,Buy,1.256408,118.11,1.610193,xXTOTOXx
1664,SRE,Buy,1.256408,35.28,0.998702,xXTOTOXx
4148,SHOP,Buy,4.57458,103.477067,5.469386,xXTOTOXx
1946,AMT,Buy,3.769223,-9.783333,1.998069,xXTOTOXx
1505,ELV,Buy,1.256408,4.24,0.76955,xXTOTOXx
1046,V,Buy,1.884612,77.446667,1.964995,xXTOTOXx
1492,UNP,Buy,1.256408,36.56,1.008152,xXTOTOXx
1042,NKE,Buy,3.141145,-14.383425,1.58022,xXTOTOXx
1155,BABA,Buy,3.093778,-21.787687,1.421792,xXTOTOXx
1036,XOM,Buy,2.512815,94.44,2.8709,xXTOTOXx
1594,NEE,Buy,1.256408,22.13,0.901623,xXTOTOXx
1637,ED,Buy,0.628204,25.98,0.465023,xXTOTOXx
1660,SHW,Buy,0.854357,31.897059,0.662135,xXTOTOXx
4307,O,Buy,0.376294,-11.085142,0.196595,xXTOTOXx
1034,VZ,Buy,0.628204,-27.32,0.268279,xXTOTOXx
1541,DUK,Buy,1.256408,31.16,0.968286,xXTOTOXx
7991,PLTR,Buy,0.716152,216.842105,1.333276,xXTOTOXx
4255,CCI,Buy,1.884612,-37.3,0.694322,xXTOTOXx
4016,BB,Buy,0.628204,-79.72,0.074858,xXTOTOXx
4241,LIN,Buy,1.256408,137.06,1.750091,xXTOTOXx
1045,TM,Buy,0.628204,43.88,0.531096,xXTOTOXx
2158,RTO.L,Buy,8.609853,-2.5735,6.909519,Cabo_ose
9275,WISE.L,Buy,5.901279,38.108577,6.713389,Cabo_ose
2278,SSABAH.HE,Buy,8.609595,-24.860246,5.328776,Cabo_ose
4075,IBKR,Buy,4.304927,130.921,8.188496,Cabo_ose
2029,DGE.L,Buy,4.304927,-8.603,3.240953,Cabo_ose
4238,VOO,Buy,2.186903,36.897638,2.466042,Cabo_ose
8744,KRBN,Buy,1.291478,-27.29,0.773493,Cabo_ose
1118,BRK.B,Buy,4.304927,41.754,5.02662,Cabo_ose
4167,TRMB,Buy,5.381158,33.8392,5.93245,Cabo_ose
1430,COMT,Buy,1.291478,-13.563333,0.919517,Cabo_ose
3221,SDIV,Buy,1.291478,-3.3,1.028699,Cabo_ose
6598,APO,Buy,4.735419,40.881818,5.495261,Cabo_ose
8765,BAM,Buy,4.304927,46.888,5.208672,Cabo_ose
5015,FGR.PA,Buy,4.304927,-10.637,3.168827,Cabo_ose
8104,SF.US,Buy,4.304927,71.218,6.071418,Cabo_ose
4316,ULTA,Buy,3.013449,5.207143,2.611464,Cabo_ose
2630,IGG.L,Buy,4.304927,30.509,4.62787,Cabo_ose
1482,PM,Buy,1.506724,7.114286,1.329402,Cabo_ose
1475,M,Buy,2.152463,1.148,1.793362,Cabo_ose
1739,KKR,Buy,4.304927,69.992,6.027944,Cabo_ose
6457,LI,Buy,2.152463,-27.882,1.278658,Cabo_ose
9256,LCID,Buy,2.070153,16.525952,1.98701,Cabo_ose
2014,BATS.L,Buy,1.506724,22.034286,1.514574,Cabo_ose
9094,VNT,Buy,5.380857,17.909003,5.226048,Cabo_ose
1583,MO,Buy,1.506724,20.768571,1.498866,Cabo_ose
9969,MCFT,Buy,4.299761,-3.121746,3.431196,Cabo_ose
2110,BA.L,Buy,1.220143,-2.432698,0.950874,Smudliczek
4489,NIO,Buy,9.474902,-2.434783,7.383762,Smudliczek
2072,RR.L,Buy,5.904176,116.793583,10.223803,Smudliczek
1033,RTX,Buy,12.535316,39.653346,13.982815,Smudliczek
4272,CCL,Buy,1.45531,28.524295,1.493994,Smudliczek
6895,VICI,Buy,2.726487,0.194786,2.182009,Smudliczek
2587,RHM.DE,Buy,16.348739,43.134184,18.691132,Smudliczek
1141,BIDU,Buy,5.308891,-1.224417,4.188528,Smudliczek
9255,SOFI,Buy,0.785747,108.115365,1.306155,Smudliczek
2316,2318.HK,Buy,1.865953,30.387742,1.943325,Smudliczek
1583,MO,Buy,4.315186,32.350437,4.561765,Smudliczek
1357,ROSNL.L,Buy,0.137863,-85.224274,0.016271,Smudliczek
1136,LMT,Buy,9.221692,16.064596,8.54906,Smudliczek
2380,01211.HK,Buy,1.762283,29.029661,1.816239,Smudliczek
4367,NCLH,Buy,1.368373,19.169015,1.302494,Smudliczek
6678,ZIM,Buy,1.392999,-13.372503,0.963861,Smudliczek
4483,PDD,Buy,1.151757,-2.930866,0.892997,Smudliczek
8620,SBER.MOEX,None,0.0,0.0,0.0,Smudliczek
1155,BABA,Buy,3.149389,20.790021,3.038542,Smudliczek
7851,DQ,Buy,1.012148,-35.561545,0.520951,Smudliczek
6940,SQM,Buy,1.197008,-8.007415,0.879544,Smudliczek
10564,IUSN.DE,Buy,0.117129,-3.229814,0.090534,Smudliczek
1378,JD.US,Buy,0.572077,42.264895,0.65007,Smudliczek
9917,BLBD,Buy,1.37532,5.641514,1.160503,Smudliczek
2317,3800.HK,Buy,0.510275,-27.231252,0.296591,Smudliczek
1203,BAYN.DE,Buy,0.155869,-5.367561,0.117817,Smudliczek
4243,BTI,Buy,0.640317,27.13742,0.650245,Smudliczek
1210,VOW3.DE,Buy,0.651921,1.595804,0.529028,Smudliczek
6457,LI,Buy,0.700228,-41.818182,0.325413,Smudliczek
2339,0700.HK,Buy,0.452475,25.653188,0.454125,Smudliczek
1534,GD,Buy,2.762426,4.736509,2.310983,Smudliczek
9296,P911.DE,Buy,0.457531,-0.572428,0.363358,Smudliczek
6638,CP,Buy,0.268269,-0.338983,0.213552,Smudliczek
9295,9866.HK,Buy,0.267432,12.486398,0.240283,Smudliczek
1545,NOC,Buy,6.228354,12.145494,5.579087,Smudliczek
8597,NU,Buy,0.044087,-3.465347,0.033994,Smudliczek
1180,1810.HK,Buy,0.6433,78.73339,0.918391,Smudliczek
5613,HTZWW,Buy,0.614964,-79.297291,0.101692,Smudliczek
4293,RCL,Buy,0.502418,75.181002,0.703008,Smudliczek
7698,CNI,Buy,0.375613,-0.280844,0.299176,Smudliczek
1346,OGZDL.L,Buy,0.260812,-89.330544,0.022227,Smudliczek
1001,AAPL,Buy,0.879149,75.62,1.386142,nathandmitri
1002,GOOG,Buy,1.758299,70.6,2.693039,nathandmitri
1003,META,Buy,3.516598,103.48,6.424146,nathandmitri
1004,MSFT,Buy,1.318724,117.466667,2.574647,nathandmitri
1005,AMZN,Buy,2.637448,66.536667,3.943345,nathandmitri
1021,INTC,Buy,0.439575,-61.04,0.153753,nathandmitri
1022,JNJ,Buy,0.439575,-7.6,0.36465,nathandmitri
1032,UNH,Buy,0.879149,4.58,0.825434,nathandmitri
1046,V,Buy,2.637448,18.493333,2.805749,nathandmitri
1111,TSLA,Buy,3.516598,92.12,6.065495,nathandmitri
1126,ADBE,Buy,1.758299,2.875,1.623953,nathandmitri
1137,NVDA,Buy,2.637448,47.473333,3.491953,nathandmitri
1150,LMND,Buy,0.439575,-68.9,0.122734,nathandmitri
1155,BABA,Buy,0.439575,-68.92,0.122655,nathandmitri
1377,NTES,Buy,0.439575,2.02,0.402614,nathandmitri
1402,ROG.ZU,Buy,0.439575,-18.32,0.322344,nathandmitri
1484,PYPL,Buy,0.439575,-54.4,0.179957,nathandmitri
1592,TMO,Buy,0.439575,2.9,0.406087,nathandmitri
1665,EL,Buy,1.758299,-50.515,0.781155,nathandmitri
1832,AMD,Buy,1.758299,-20.875,1.249043,nathandmitri
1855,SPGI,Buy,1.758299,20.785,1.906675,nathandmitri
1967,SQ,Buy,0.879149,-59.68,0.31824,nathandmitri
2029,DGE.L,Buy,0.439575,4.06,0.410665,nathandmitri
2048,LAND.L,Buy,0.439575,-23.4,0.302296,nathandmitri
2161,SMT.L,Buy,0.439575,-17.0,0.327553,nathandmitri
2175,SMSN.L,Buy,0.439575,-47.5,0.207187,nathandmitri
2304,0386.HK,Buy,1.318724,14.24,1.352518,nathandmitri
2339,0700.HK,Buy,1.846214,-36.219048,1.057168,nathandmitri
5503,FVRR,Buy,0.879149,-78.88,0.166697,nathandmitri
4236,AVGO,Buy,0.439575,467.36,2.239043,nathandmitri
100001,ETH,Buy,4.757078,17.353539,5.011958,nathandmitri
9230,ARKG,Buy,1.318724,-75.046667,0.295429,nathandmitri
2380,01211.HK,Buy,0.439575,69.48,0.66884,nathandmitri
100063,SOL,Buy,1.784761,68.937491,2.706931,nathandmitri
4148,SHOP,Buy,0.879149,24.24,0.980607,nathandmitri
4323,VEEV,Buy,1.318724,-15.44,1.001129,nathandmitri
4481,TSM,Buy,0.439575,61.22,0.636242,nathandmitri
4509,ASML.NV,Buy,2.197874,-9.776,1.780311,nathandmitri
5682,IIPR,Buy,0.879149,-49.89,0.395511,nathandmitri
6496,PACB,Buy,0.439575,-94.76,0.020679,nathandmitri
2402,9988.HK,Buy,4.395747,-45.564,2.148275,nathandmitri
7996,U,Buy,0.879149,-81.19,0.148464,nathandmitri
2415,823.HK,Buy,0.439575,-49.74,0.198347,nathandmitri
2370,00857.HK,Buy,0.879149,58.44,1.250543,nathandmitri
3166,ARKK,Buy,1.318724,-54.52,0.53845,nathandmitri
7991,PLTR,Buy,0.879149,246.03,2.731162,nathandmitri
100037,DOT,Buy,1.318724,-77.766667,0.263226,nathandmitri
9255,SOFI,Buy,0.439575,13.02,0.446025,nathandmitri
100000,BTC,Buy,3.516598,97.1225,6.223431,nathandmitri
100056,POL,Buy,0.879149,-73.17,0.211765,nathandmitri
6032,WPC,Buy,0.439575,-15.34,0.334104,nathandmitri
9267,OTLY,Buy,0.439575,-96.14,0.015233,nathandmitri
2840,PHP.L,Buy,0.439575,-35.02,0.256439,nathandmitri
3006,QQQ,Buy,3.516598,13.1775,3.573171,nathandmitri
2384,02020.HK,Buy,0.879149,12.87,0.890866,nathandmitri
2394,03690.HK,Buy,1.719792,-58.404049,0.642241,nathandmitri
8047,ABNB,Buy,0.879149,18.57,0.935855,nathandmitri
3122,EWT,Buy,0.439575,-8.42,0.361413,nathandmitri
2428,9618.HK,Buy,0.439575,-50.62,0.194874,nathandmitri
3021,XLK,Buy,1.758299,9.005,1.72072,nathandmitri
6324,CRSP,Buy,0.439575,-67.64,0.127706,nathandmitri
5201,CRSR,Buy,0.439575,-73.86,0.10316,nathandmitri
4244,ASML,Buy,0.879149,-22.14,0.614537,nathandmitri
5699,WGO,Buy,0.879149,2.38,0.80807,nathandmitri
8748,URA,Buy,0.439575,33.76,0.527874,nathandmitri
4450,KWEB,Buy,0.439575,-39.7,0.237969,nathandmitri
2393,03333.HK,Buy,0.695896,-97.92,0.014609,Vodka007
1155,BABA,Buy,2.319654,-54.5655,1.063679,Vodka007
6170,DMKPQ,Buy,0.347948,-100.0,0.0,Vodka007
1003,META,Buy,1.159827,138.056,2.786596,Vodka007
6148,3888.HK,Buy,1.159827,26.283,1.478222,Vodka007
4148,SHOP,Buy,0.811879,203.207143,2.484462,Vodka007
6018,EHTH,Buy,0.695896,-85.893333,0.099076,Vodka007
4272,CCL,Buy,0.463931,28.18,0.600171,Vodka007
2362,00257.HK,Buy,1.160454,-11.637716,1.034263,Vodka007
4463,SOXX,Buy,1.623746,43.303881,2.348431,Vodka007
100004,DASH,Buy,1.27581,-89.231818,0.100095,Vodka007
1002,GOOG,Buy,0.86987,56.422667,1.37327,Vodka007
5973,MPW,Buy,1.159827,-60.256,0.465229,Vodka007
100017,ADA,Buy,1.193137,134.109379,2.819103,Vodka007
1126,ADBE,Buy,1.159827,1.413,1.187103,Vodka007
3163,VXX,Buy,1.391793,-94.323333,0.079739,Vodka007
5000,ATO.PA,Buy,0.231965,-88.66,0.026548,Vodka007
2402,9988.HK,Buy,2.32013,-44.936288,1.288895,Vodka007
1160,WIX,Buy,0.811879,39.007143,1.139017,Vodka007
1180,1810.HK,Buy,1.159827,48.187,1.734623,Vodka007
5615,QFIN,Buy,1.159827,122.174,2.600687,Vodka007
1004,MSFT,Buy,0.695896,47.175,1.033666,Vodka007
7996,U,Buy,0.463931,-28.355,0.33546,Vodka007
6054,288.HK,Buy,1.159827,10.776,1.296703,Vodka007
1553,CYH,Buy,0.579914,13.792,0.666004,Vodka007
1454,BIIB,Buy,0.695896,-42.833333,0.401503,Vodka007
1802,SCHW,Buy,0.811879,31.66,1.078814,Vodka007
7991,PLTR,Buy,1.623758,276.813571,6.175178,Vodka007
1182,TLRY,Buy,0.463931,-91.2,0.041204,Vodka007
2301,3988.HK,Buy,0.927862,38.59,1.297827,Vodka007
4341,ATUS,Buy,0.231965,-87.22,0.02992,Vodka007
1165,SMG,Buy,0.579914,-48.67,0.300425,Vodka007
2338,3968.HK,Buy,1.159827,-16.982,0.971778,Vodka007
1005,AMZN,Buy,1.043844,62.315556,1.710006,Vodka007
1032,UNH,Buy,0.579914,3.49,0.605708,Vodka007
1171,CRBP,Buy,1.217819,-51.977143,0.590245,Vodka007
6167,CODX,Buy,0.173974,-92.053333,0.013953,Vodka007
2399,06862.HK,Buy,1.159827,-11.329,1.03795,Vodka007
100000,BTC,Buy,0.695896,325.813333,2.990649,Vodka007
4037,UNIT,Buy,0.695896,20.088333,0.843426,Vodka007
8000,SAOC,Buy,0.347948,-9.193333,0.318885,Vodka007
6174,AIHS,Buy,0.231965,-91.33,0.020298,Vodka007
9255,SOFI,Buy,1.159827,55.89,1.824791,Vodka007
2302,1398.HK,Buy,1.159827,9.3,1.279426,Vodka007
2330,0688.HK,Buy,1.159827,-27.406,0.849759,Vodka007
1203,BAYN.DE,Buy,0.579914,-48.79,0.299723,Vodka007
1771,UNFI,Buy,0.579902,67.189344,0.978509,Vodka007
1042,NKE,Buy,0.289957,-10.276,0.262569,Vodka007
1227,LHA.DE,Buy,0.753888,-21.664615,0.596027,Vodka007
2339,0700.HK,Buy,1.7401,-9.125447,1.595583,Vodka007
